work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Scientist,296100,USD,296100,US,0,US,M
2023,SE,FT,Data Scientist,144500,USD,144500,US,0,US,M
2023,EN,FT,Data Engineer,220000,USD,220000,US,0,US,M
2023,EN,FT,Data Engineer,187000,USD,187000,US,0,US,M
2023,SE,FT,Data Analyst,118600,USD,118600,US,0,US,M
2023,SE,FT,Data Analyst,96800,USD,96800,US,0,US,M
2023,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
2023,MI,FT,Machine Learning Engineer,45000,EUR,48585,IT,100,GB,M
2023,MI,FT,Data Analyst,142000,USD,142000,US,0,US,M
2023,MI,FT,Data Analyst,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Engineer,210000,USD,210000,US,0,US,M
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M
2023,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Scientist,139000,USD,139000,US,0,US,M
2023,SE,FT,Data Analyst,142000,USD,142000,US,0,US,M
2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2023,MI,FT,Data Engineer,167500,USD,167500,US,0,US,M
2023,MI,FT,Data Engineer,106500,USD,106500,US,0,US,M
2023,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2023,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,139600,USD,139600,US,0,US,M
2023,SE,FT,Data Analyst,85700,USD,85700,US,0,US,M
2023,SE,FT,Data Engineer,143000,USD,143000,US,0,US,M
2023,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,330000,USD,330000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,188000,USD,188000,US,100,US,M
2023,SE,FT,Data Scientist,238000,USD,238000,CA,100,CA,M
2023,SE,FT,Data Scientist,156000,USD,156000,CA,100,CA,M
2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M
2023,SE,FT,Data Analyst,106000,USD,106000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,297300,USD,297300,US,100,US,M
2023,SE,FT,Machine Learning Engineer,198200,USD,198200,US,100,US,M
2023,SE,FT,Data Engineer,269100,USD,269100,US,0,US,M
2023,SE,FT,Data Engineer,131300,USD,131300,US,0,US,M
2023,SE,FT,Data Engineer,60000,GBP,73824,GB,0,GB,M
2023,SE,FT,Data Engineer,50000,GBP,61520,GB,0,GB,M
2023,MI,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,MI,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Scientist,212800,USD,212800,US,100,US,M
2023,SE,FT,Data Scientist,111600,USD,111600,US,100,US,M
2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M
2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M
2023,SE,FT,Data Scientist,238000,USD,238000,CA,100,CA,M
2023,SE,FT,Data Scientist,156000,USD,156000,CA,100,CA,M
2023,SE,FT,Data Scientist,198800,USD,198800,US,0,US,M
2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M
2023,MI,FT,Data Analyst,39000,EUR,42107,DE,50,DE,M
2023,MI,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M
2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Scientist,179000,USD,179000,US,0,US,M
2023,SE,FT,Data Scientist,109000,USD,109000,US,0,US,M
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,275000,USD,275000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M
2023,SE,FT,Data Scientist,233300,USD,233300,US,0,US,M
2023,SE,FT,Data Scientist,155500,USD,155500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,238000,USD,238000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,176000,USD,176000,US,0,US,M
2023,SE,FT,Data Analyst,117500,USD,117500,US,100,US,M
2023,SE,FT,Data Analyst,86720,USD,86720,US,100,US,M
2023,MI,FT,Data Analyst,167000,USD,167000,US,0,US,M
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2023,EX,FT,Data Analyst,90000,USD,90000,US,100,US,M
2023,EX,FT,Data Analyst,70000,USD,70000,US,100,US,M
2023,SE,FT,Data Scientist,212800,USD,212800,US,100,US,L
2023,SE,FT,Data Scientist,111600,USD,111600,US,100,US,L
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M
2023,SE,FT,Data Scientist,116300,USD,116300,US,0,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,208450,USD,208450,US,0,US,M
2023,SE,FT,Machine Learning Engineer,151600,USD,151600,US,0,US,M
2023,SE,FT,Data Scientist,324000,USD,324000,US,0,US,M
2023,SE,FT,Data Scientist,159000,USD,159000,US,0,US,M
2023,MI,FT,Data Scientist,155000,USD,155000,US,100,US,M
2023,MI,FT,Data Scientist,135000,USD,135000,US,100,US,M
2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M
2023,SE,FT,Data Engineer,156275,USD,156275,US,0,US,M
2023,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M
2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M
2023,MI,FT,Data Analyst,67500,USD,67500,US,0,US,M
2023,MI,FT,Data Analyst,46500,USD,46500,US,0,US,M
2023,MI,FT,Data Engineer,40000,EUR,43187,PL,100,PL,L
2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2023,MI,FT,Data Analyst,78000,USD,78000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,370000,USD,370000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,178200,USD,178200,US,100,US,M
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,US,100,US,M
2023,MI,FT,Data Analyst,250000,USD,250000,US,0,US,M
2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M
2023,MI,FT,Data Scientist,204000,USD,204000,US,0,US,M
2023,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M
2023,MI,FT,Data Engineer,143000,USD,143000,US,0,US,M
2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M
2023,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,280000,USD,280000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M
2023,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M
2023,SE,FT,Data Analyst,168000,USD,168000,CA,0,CA,M
2023,SE,FT,Data Analyst,112000,USD,112000,CA,0,CA,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Scientist,253430,USD,253430,US,0,US,M
2023,SE,FT,Data Scientist,212780,USD,212780,US,0,US,M
2023,SE,FT,Machine Learning Engineer,265800,USD,265800,US,100,US,M
2023,SE,FT,Machine Learning Engineer,165500,USD,165500,US,100,US,M
2023,SE,FT,Data Engineer,193000,USD,193000,US,100,US,M
2023,SE,FT,Data Engineer,134000,USD,134000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,139750,USD,139750,US,100,US,M
2023,SE,FT,Data Engineer,254000,USD,254000,US,100,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M
2023,SE,FT,Data Scientist,272290,USD,272290,US,100,US,M
2023,SE,FT,Data Scientist,169374,USD,169374,US,100,US,M
2023,SE,FT,Data Engineer,181500,USD,181500,US,0,US,M
2023,SE,FT,Data Engineer,112200,USD,112200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,250500,USD,250500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Data Scientist,223290,USD,223290,US,0,US,M
2023,SE,FT,Data Scientist,131310,USD,131310,US,0,US,M
2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204600,USD,204600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,126500,USD,126500,US,0,US,M
2023,SE,FT,Data Engineer,128750,USD,128750,US,0,US,M
2023,SE,FT,Data Engineer,86250,USD,86250,US,0,US,M
2023,SE,FT,Data Engineer,90000,GBP,110736,GB,0,GB,M
2023,SE,FT,Data Engineer,75000,GBP,92280,GB,0,GB,M
2023,MI,FT,Data Engineer,131000,USD,131000,CO,0,CO,M
2023,MI,FT,Data Engineer,88000,USD,88000,CO,0,CO,M
2023,SE,FT,Data Analyst,185100,USD,185100,US,100,US,M
2023,SE,FT,Data Analyst,133300,USD,133300,US,100,US,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M
2023,EN,FT,Data Analyst,1700000,INR,20673,IN,50,IN,L
2023,SE,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M
2023,SE,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M
2023,SE,FT,Data Scientist,260000,USD,260000,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M
2023,SE,FT,Data Engineer,204750,USD,204750,US,0,US,M
2023,SE,FT,Data Engineer,153550,USD,153550,US,0,US,M
2023,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
2023,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M
2023,MI,FT,Data Engineer,110000,USD,110000,US,0,US,M
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M
2023,SE,FT,Data Engineer,141000,USD,141000,US,0,US,M
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M
2023,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,207611,USD,207611,US,0,US,M
2023,SE,FT,Machine Learning Engineer,127876,USD,127876,US,0,US,M
2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
2023,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,0,US,M
2023,MI,FT,Data Scientist,170000,USD,170000,US,100,US,M
2023,MI,FT,Data Scientist,144500,USD,144500,US,100,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,255360,USD,255360,US,0,US,M
2023,SE,FT,Machine Learning Engineer,212800,USD,212800,US,0,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M
2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2023,SE,FT,Data Analyst,106400,USD,106400,US,0,US,M
2023,SE,FT,Data Analyst,81800,USD,81800,US,0,US,M
2023,MI,FT,Data Scientist,65000,GBP,79976,GB,100,GB,M
2023,MI,FT,Data Scientist,45000,GBP,55368,GB,100,GB,M
2023,SE,FT,Data Engineer,129000,USD,129000,US,100,US,M
2023,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M
2023,SE,FT,Data Engineer,210000,USD,210000,US,0,US,M
2023,SE,FT,Data Engineer,108000,USD,108000,US,0,US,M
2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
2023,MI,FT,Data Analyst,59500,USD,59500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,173400,USD,173400,US,0,US,M
2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M
2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M
2023,SE,FT,Data Engineer,132000,USD,132000,US,100,US,M
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,MI,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M
2023,MI,FT,Data Analyst,50000,GBP,61520,GB,0,GB,M
2023,SE,FT,Data Scientist,316000,USD,316000,US,0,US,M
2023,SE,FT,Data Scientist,202000,USD,202000,US,0,US,M
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M
2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M
2023,MI,FT,Data Scientist,145000,USD,145000,US,100,US,M
2023,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2023,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M
2023,MI,FT,Data Analyst,80000,USD,80000,US,100,US,M
2023,MI,FT,Data Analyst,70000,USD,70000,US,100,US,M
2023,SE,FT,Data Scientist,204500,USD,204500,US,0,US,M
2023,SE,FT,Data Scientist,138900,USD,138900,US,0,US,M
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M
2023,MI,FT,Data Engineer,97000,USD,97000,US,0,US,M
2023,SE,FT,Data Engineer,147100,USD,147100,US,0,US,M
2023,SE,FT,Data Engineer,90700,USD,90700,US,0,US,M
2023,SE,FT,Data Scientist,257000,USD,257000,US,100,US,M
2023,SE,FT,Data Scientist,197000,USD,197000,US,100,US,M
2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M
2023,SE,FT,Data Analyst,79000,USD,79000,US,0,US,M
2023,SE,FT,Data Analyst,93919,USD,93919,US,100,US,M
2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,M
2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Engineer,84800,USD,84800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,250500,USD,250500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M
2023,MI,FT,Data Scientist,110000,GBP,135344,GB,0,GB,M
2023,MI,FT,Data Scientist,80000,GBP,98432,GB,0,GB,M
2023,EX,FT,Data Engineer,174500,USD,174500,US,0,US,M
2023,EX,FT,Data Engineer,113000,USD,113000,US,0,US,M
2023,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,MI,FT,Data Analyst,49200,EUR,53120,EE,0,EE,M
2023,MI,FT,Data Analyst,31200,EUR,33686,EE,0,EE,M
2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M
2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204600,USD,204600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,126500,USD,126500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,340000,USD,340000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,212000,USD,212000,US,0,US,M
2023,SE,FT,Data Scientist,153600,USD,153600,US,0,US,M
2023,SE,FT,Data Scientist,106800,USD,106800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
2023,SE,FT,Data Engineer,143000,USD,143000,US,0,US,M
2023,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
2023,SE,FT,Data Scientist,207900,USD,207900,US,0,US,M
2023,SE,FT,Data Scientist,158400,USD,158400,US,0,US,M
2023,SE,FT,Machine Learning Engineer,241300,USD,241300,US,0,US,M
2023,SE,FT,Machine Learning Engineer,211949,USD,211949,US,0,US,M
2023,MI,FT,Data Scientist,172200,USD,172200,US,100,US,M
2023,MI,FT,Data Scientist,131200,USD,131200,US,100,US,M
2023,EN,FT,Data Scientist,105000,USD,105000,US,0,US,M
2023,EN,FT,Data Scientist,70000,USD,70000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,253000,USD,253000,US,100,US,M
2023,SE,FT,Machine Learning Engineer,123800,USD,123800,US,100,US,M
2023,SE,FT,Data Scientist,240000,USD,240000,US,0,US,M
2023,SE,FT,Data Scientist,142500,USD,142500,US,0,US,M
2023,EN,FT,Data Scientist,150000,PLN,34924,TR,0,PL,M
2023,SE,FT,Machine Learning Engineer,330000,USD,330000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204000,USD,204000,US,0,US,M
2023,EX,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2023,EX,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M
2023,SE,FT,Data Engineer,225500,USD,225500,US,0,US,M
2023,SE,FT,Data Engineer,139400,USD,139400,US,0,US,M
2023,SE,FT,Data Engineer,143000,USD,143000,US,0,US,M
2023,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,328133,USD,328133,US,0,US,M
2023,SE,FT,Machine Learning Engineer,218755,USD,218755,US,0,US,M
2023,SE,FT,Data Scientist,250830,USD,250830,US,0,US,M
2023,SE,FT,Data Scientist,143370,USD,143370,US,0,US,M
2023,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M
2023,SE,FT,Data Scientist,166500,USD,166500,US,0,US,M
2023,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,MI,FT,Data Scientist,162000,USD,162000,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M
2023,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
2023,SE,FT,Data Analyst,180400,USD,180400,US,0,US,M
2023,SE,FT,Data Analyst,138800,USD,138800,US,0,US,M
2023,MI,FT,Data Analyst,87500,USD,87500,US,100,US,M
2023,MI,FT,Data Analyst,62500,USD,62500,US,100,US,M
2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
2023,SE,FT,Data Engineer,139500,USD,139500,US,100,US,M
2023,SE,FT,Data Engineer,118575,USD,118575,US,100,US,M
2023,SE,FT,Data Analyst,129150,USD,129150,US,0,US,M
2023,SE,FT,Data Analyst,98400,USD,98400,US,0,US,M
2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M
2023,MI,FT,Data Engineer,55000,GBP,67672,GB,100,GB,M
2023,MI,FT,Data Engineer,55000,GBP,67672,GB,100,GB,M
2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M
2023,MI,FT,Data Analyst,80000,USD,80000,US,100,US,M
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2023,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M
2023,MI,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,S
2023,MI,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,S
2023,MI,FT,Data Analyst,229000,USD,229000,US,0,US,M
2023,MI,FT,Data Analyst,131000,USD,131000,US,0,US,M
2023,SE,FT,Data Analyst,192000,USD,192000,US,100,US,M
2023,SE,FT,Data Analyst,164000,USD,164000,US,100,US,M
2023,SE,FT,Data Engineer,181500,USD,181500,US,0,US,M
2023,SE,FT,Data Engineer,112200,USD,112200,US,0,US,M
2023,SE,FT,Data Scientist,223800,USD,223800,US,0,US,M
2023,SE,FT,Data Scientist,172100,USD,172100,US,0,US,M
2023,SE,FT,Machine Learning Engineer,193600,USD,193600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,119700,USD,119700,US,0,US,M
2023,SE,FT,Data Scientist,175750,USD,175750,US,0,US,M
2023,SE,FT,Data Scientist,136742,USD,136742,US,0,US,M
2023,SE,FT,Data Scientist,228856,USD,228856,US,100,US,M
2023,SE,FT,Data Scientist,144540,USD,144540,US,100,US,M
2023,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2023,SE,FT,Data Scientist,125000,USD,125000,US,100,US,M
2023,SE,FT,Data Engineer,150600,USD,150600,US,100,US,M
2023,SE,FT,Data Engineer,120500,USD,120500,US,100,US,M
2023,SE,FT,Data Scientist,176000,USD,176000,US,0,US,M
2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
2023,EX,FT,Data Engineer,110000,GBP,135344,GB,0,GB,M
2023,EX,FT,Data Engineer,80000,GBP,98432,GB,0,GB,M
2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M
2023,SE,FT,Data Scientist,172758,USD,172758,US,100,US,M
2023,MI,FT,Data Analyst,110000,USD,110000,US,0,US,M
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M
2023,SE,FT,Data Engineer,245000,USD,245000,US,100,US,M
2023,SE,FT,Data Engineer,194992,USD,194992,US,100,US,M
2023,MI,FT,Data Scientist,140000,USD,140000,US,0,US,M
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,213800,USD,213800,US,0,US,M
2023,SE,FT,Machine Learning Engineer,180300,USD,180300,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,250500,USD,250500,US,0,US,M
2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M
2023,MI,FT,Data Engineer,147100,USD,147100,US,0,US,M
2023,MI,FT,Data Engineer,90700,USD,90700,US,0,US,M
2023,SE,FT,Data Analyst,100000,GBP,123040,GB,0,GB,M
2023,SE,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M
2023,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M
2023,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
2023,SE,FT,Data Analyst,195000,USD,195000,US,100,US,M
2023,SE,FT,Data Analyst,73500,USD,73500,US,100,US,M
2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M
2023,SE,FT,Data Engineer,84800,USD,84800,US,0,US,M
2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M
2023,SE,FT,Data Scientist,111967,USD,111967,US,100,US,M
2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L
2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L
2023,MI,FT,Data Analyst,104000,USD,104000,US,0,US,M
2023,MI,FT,Data Analyst,88000,USD,88000,US,0,US,M
2023,SE,FT,Data Engineer,216027,USD,216027,US,100,US,M
2023,SE,FT,Data Engineer,101028,USD,101028,US,100,US,M
2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M
2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M
2023,SE,FT,Data Analyst,142000,USD,142000,US,0,US,M
2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M
2023,SE,FT,Data Engineer,174350,USD,174350,US,100,US,M
2023,SE,FT,Data Engineer,126800,USD,126800,US,100,US,M
2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M
2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,262000,USD,262000,US,0,US,M
2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,0,US,M
2023,SE,FT,Data Analyst,129000,USD,129000,CA,100,CA,M
2023,SE,FT,Data Analyst,95000,USD,95000,CA,100,CA,M
2023,MI,FT,Data Analyst,75000,GBP,92280,GB,0,GB,M
2023,MI,FT,Data Analyst,55000,GBP,67672,GB,0,GB,M
2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,S
2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,S
2023,SE,FT,Machine Learning Engineer,232200,USD,232200,US,0,US,M
2023,SE,FT,Machine Learning Engineer,119000,USD,119000,US,0,US,M
2023,SE,FT,Data Scientist,268000,USD,268000,US,0,US,M
2023,SE,FT,Data Scientist,137500,USD,137500,US,0,US,M
2023,SE,FT,Data Analyst,153300,USD,153300,US,100,US,M
